"FIPS","Pct_popchg_10yr","Pct_PK12_enrollchg_10yr","Ann_pct_emp_chg_2010-19","Pct_emp_chg_2019-20","Unemp_rate_2021","Pct_transfer_pmt_dependence","Prop_tax_capacity_ratio","Prop_tax_effort_ratio","Diversity_index","Gini_index_income_inequality_EST","Pct_prime_working_age_EST","Old_age_dependency_ratio_EST","Pct_language_barrier_EST","Pct_disability_EST","Pct_poverty_EST"
"19001",-0.0242124446758657,-0.164835164835165,0.00622141550636823,-0.00340642963593785,3.1,0.196679046217374,134.207410864265,129.667335868191,0.110343659628073,0.407,33.8,39.8,0.3,15.2,11.1
"19003",-0.0806651774633904,-0.182163187855787,0.00203908937838593,-0.0579584775086506,3,0.188427793542587,202.514178518696,145.38851538703,0.0971487831729402,0.4176,32.7,40.8,0.1,14.3,13.4
"19005",-0.0187718073970691,-0.0412556053811659,-0.00257197438197931,-0.0369905956112853,4.6,0.203059717724695,109.362815215307,122.740619256484,0.214294852048756,0.4098,32.1,41.7,4.5,11.4,11.4
"19007",-0.0442306200046558,-0.0730282375851996,-0.00274788259365399,-0.0178041543026706,4.3,0.311048110974993,69.5973968519029,123.699210324382,0.114063887354385,0.4936,33,42.5,0.9,18.3,19.7
"19009",-0.0727243013564308,-0.307594936708861,-0.00776389956460988,-0.0236666666666666,3.2,0.219186793068241,148.575250341516,139.705895714993,0.0791223880915973,0.3861,30.6,45.2,0.2,13.1,11.3
"19011",-0.0192130694891854,-0.0508735868448099,0.003856464717507,-0.026257574300279,4.5,0.16418653712053,107.932681897719,112.317282963881,0.112477454900915,0.3922,36,31.5,0.5,10.9,8.8
"19013",0.000411930734609767,0.049288730829073,0.00269204907999354,-0.0466856774503699,4.6,0.208899934872035,73.0601081513992,89.9619717296089,0.389774217584104,0.4658,34.9,26.7,3.8,13.1,15.5
"19015",0.0155477837755644,-0.0432900432900433,0.000125194063859357,-0.0359582613917874,3.5,0.200515867276977,105.572453588384,67.4033955375744,0.142037122566555,0.4074,37.2,30,0.7,13,7.2
"19017",0.0293293788103477,0.13245163837347,0.0051023359584832,-0.037623895893736,3.2,0.175871711857126,91.7331778396705,87.2490792736832,0.121726640729282,0.3753,33.9,34.1,0.8,11.1,7.1
"19019",-0.0187517892928715,0.0633802816901408,0.00412176206190717,-0.0206579954093343,3.7,0.181420049077893,95.6887896399997,111.44562357337,0.0940212211918245,0.4436,34.8,32.5,1,12.5,7.4
"19021",0.0277887462981243,0.196980589503954,0.00185593603516176,-0.0117195823567015,3.2,0.181637766516211,102.904649988903,123.205338411461,0.610395789592145,0.4013,34.1,25.6,19.3,9.8,10.9
"19023",-0.0358512140983386,-0.102145045965271,-0.00520385535228507,-0.0163762019230769,3.8,0.224162464649829,111.610026134421,111.728351758851,0.0790469527355012,0.4153,33.9,41,0.8,11.5,11.1
"19025",0.0265770423991727,-0.167411823149528,-0.0108704676159044,-0.0324821246169561,3.9,0.215082326581496,147.582492164326,124.102946465051,0.128436224511463,0.4309,34,40.9,0.5,12.3,11.6
"19027",-0.00269023827824755,0.229981718464351,-0.00159027152706015,-0.0418687457793603,3.1,0.179009602596855,124.36023829513,77.3750254244504,0.124586150185068,0.4214,33.3,36.2,1.4,10.9,7.4
"19029",-0.0594009744912583,0.232109049602423,-0.00341036995916244,-0.0241492864983535,3.7,0.246160029096906,134.116442138903,102.472585921185,0.118418846109918,0.4454,33,41.5,1.2,12.8,11.2
"19031",0.000324341856316579,-0.0627565982404692,0.00104468674026337,-0.0464240903387704,3.8,0.152000450500154,124.921406048531,103.645202306429,0.121237055117244,0.3704,35.9,33.5,0.6,10.5,7.4
"19033",-0.023193132658377,-0.00257953568357694,-0.000460617878758285,-0.0364942343619146,4.3,0.216702020167267,114.218253599321,91.7464845498158,0.226739580970223,0.4384,34.2,37.2,1.1,13.9,9.5
"19035",-0.0342942345924453,-0.105686387133831,-0.0100524362747979,0.00414479137883395,3.4,0.178138982333958,147.555358795788,83.1303753048422,0.160003942050504,0.4284,32,43.8,0.1,10.8,11.8
"19037",-0.0343275182892515,-0.225466730493059,0.00405224680823135,-0.0314530803223291,3.6,0.167627326779798,125.036532843584,102.884106205961,0.132763964307421,0.4006,32.2,36.5,2.2,13.6,7.8
"19039",0.049752315313375,-0.093854748603352,0.00328727256716421,-0.0378532974427994,4.3,0.250354677713559,82.6185579826487,142.519145215945,0.328437183288884,0.4422,35.4,31.4,6,18.3,17.4
"19041",-0.0169796604067919,-0.0203915171288744,-0.0037510631925024,-0.0194297249558415,3.6,0.195381919944916,125.431434024433,100.247920971158,0.156487792730331,0.4266,33.8,37.1,1.1,15.4,10.4
"19043",-0.0599040211815324,0.589808274470232,0.00169844710934797,-0.0435650753312761,5.1,0.211539714131688,110.399737628817,107.884660885668,0.105505983293639,0.4017,32.1,42.3,2.8,14,12.3
"19045",-0.0540760648261259,-0.0930735930735931,-0.0138469773992194,-0.0512955908422283,5.3,0.241406218980041,89.9825467150791,120.151280682702,0.209028097619697,0.43,35.4,34,0.7,14.1,13.7
"19047",-0.0333996256434254,-0.23445355914263,-0.00795710218418555,-0.0275684047496128,5.2,0.208520082150863,119.149954406034,109.868495447915,0.49714965222546,0.5001,33.5,29.2,15.8,15.1,18.7
"19049",0.507189838965752,0.539520088513934,0.050890264055915,-0.0272159760486671,2.9,0.0811095282484124,116.008219478417,52.7383931759814,0.319463309389089,0.4312,43.5,19.7,4.2,7.5,5.2
"19051",0.0407860162230091,0.0261904761904761,0.00523291207883014,-0.0151330241640224,3.3,0.211755434045591,81.8041621978256,147.844535194883,0.07995532104863,0.4049,32.5,32.9,3.3,11.6,10.4
"19053",-0.0960151353908005,-0.0971283783783784,0.00104209170877501,-0.0227272727272727,3.3,0.288114087666363,69.8473623254035,173.940887266105,0.157391234048851,0.4305,28.5,34.9,1.8,14.7,15.8
"19055",-0.0155370412069353,-0.261862917398946,0.00956202122707683,-0.0128373313343328,3.3,0.16634779993502,129.06718764162,110.773193416743,0.08683892847397,0.4505,32.7,34.2,0.4,10.5,8.7
"19057",-0.0350898946063236,-0.0969149736644094,0.00283813276154277,-0.0602695377202228,6.3,0.226943502589087,76.5358014374501,114.263164393093,0.284028083179782,0.4669,34.9,36.5,1.2,16.8,14.9
"19059",0.0621587568248636,0.0720000000000001,0.00970346679753264,-0.0379850137250538,3.9,0.178098995966636,289.793274473328,52.0632530166321,0.108086916903325,0.4313,32.4,47.3,1.6,14.7,7.5
"19061",0.0599340117241305,-0.0132853584278992,0.00864033267836506,-0.0426242468853085,4.4,0.180348468736054,87.6419027034108,91.3732592008781,0.222224521293164,0.4554,35.6,29.9,1.6,11.2,9.9
"19063",-0.0887206367695593,-0.102040816326531,-0.0105322891762798,-0.054349842329809,4.1,0.238360174470957,113.16632145231,111.075988117419,0.23980815059303,0.4191,32.5,36.2,3.6,16.7,10
"19065",-0.0656609195402299,-0.0961695191524042,-0.00309635836337008,-0.03085183836913,4.7,0.260376696409647,106.709638236867,107.262446602077,0.141953958349372,0.4512,32.5,37.3,1.1,15.8,12
"19067",-0.0414647610869165,-0.0311451844753234,0.00669936002362626,-0.0805257925549542,4.3,0.229026330011612,106.550334882647,111.822044755169,0.205038634046331,0.4435,32.8,40,2.5,15.8,12.5
"19069",-0.0618913857677903,-0.361322018758374,0.000639247795848341,-0.0167130919220055,3.7,0.204076143138718,145.228773706895,139.04260906706,0.329842886299243,0.4506,33.7,39.2,4.2,8,15.8
"19071",-0.112350490525467,-0.110514198004605,-0.0122026599558084,0.0281030444964872,2.9,0.251252248905302,156.761043933038,130.211703936242,0.132597136686187,0.4083,33.6,39.3,0.6,13.2,8.1
"19073",-0.0605184233076264,-0.0894868585732165,0.00339857249751674,-0.0223247232472324,3.4,0.233499748411786,144.286777523503,119.133849517069,0.126945353140508,0.4036,33.1,40.8,1.9,17.1,9
"19075",-0.00995743997430343,-0.0212230215827338,0.00442558651000846,-0.00966405890473998,3.6,0.174223833136715,142.773077147527,94.3016692674043,0.0846172706457579,0.4106,35.3,36.9,0.8,10.1,5.1
"19077",-0.0302172722293226,-0.0940807526460211,0.00234896233316473,-0.0200310827145571,4.2,0.19932365971675,140.610123702802,135.545186870465,0.119717430140113,0.4397,32.7,41.4,1.1,12.1,9.1
"19079",-0.0404517322784407,-0.0487804878048781,-0.0152462017263202,-0.0179706601466992,4.2,0.184937426165932,117.936792696357,125.876122498022,0.275905974917152,0.4072,35.2,36.3,2.8,11.5,7.5
"19081",-0.048143902654087,-0.0793002915451895,0.00397559999475505,-0.0296278739037686,3.8,0.186918251836869,162.899132802841,77.1106733530135,0.169864052392465,0.3929,33.3,39.8,1.3,13.9,11
"19083",-0.0374130261206799,0.0177613941018766,-0.0115561386498998,-0.0382784810126582,4.2,0.211941840942129,104.479667362338,127.634887874385,0.175847993619364,0.411,33.6,38.4,1.7,12.6,9.6
"19085",-0.0231779206859593,-0.0452504317789292,-0.00121432110104913,-0.0270430906389302,3.9,0.229457274547606,123.789558084353,114.823571273488,0.101054538956676,0.4216,34.8,33.8,0.2,12.8,8.7
"19087",0.0167287168031769,-0.0510662177328844,-0.000866601917735799,-0.0474844544940645,4.2,0.217039869036925,77.4596921147806,140.235213992838,0.253058172374454,0.397,36.5,31.4,1.9,14.3,10.7
"19089",-0.0101400794480452,-0.117257967528563,-0.00252395331278599,-0.0163414247183881,3.8,0.199807332864865,123.61965117539,120.271538310447,0.117258376715629,0.3799,33.5,37.2,2.1,9.3,9
"19091",-0.0222109016811004,0.105161290322581,-0.00236279189507904,-0.0341147655703289,3.5,0.195963090653593,141.642380717199,113.404767098906,0.152190134353598,0.4171,33.5,37.3,2.1,14.3,13.6
"19093",-0.0118493440541684,0.230834035383319,0.0094094372879614,-0.0350158316260011,3.2,0.200857479533086,149.458725711904,66.7472739832439,0.122956326188951,0.45,31.8,40.4,0.3,12.2,11.6
"19095",0.0187710180372975,-0.0346885490488623,0.0118553623853084,-0.0550737867031796,3.8,0.163765211723448,108.707186637775,118.365773514758,0.144575713464804,0.4241,35.6,32.3,0.8,11.9,8.4
"19097",-0.0182889963724304,-0.0859758090879372,0.00139820711855809,-0.0484233134823782,5,0.229203301864688,103.075731720495,89.2352708436145,0.110496893677845,0.4149,33.6,36.4,0.4,11.7,11.9
"19099",0.0263557895879702,-0.0175887978142076,0.00453289041695704,-0.0439295196717354,4.3,0.212177817475641,82.4171793294481,120.625356249957,0.16806954791618,0.403,37.4,32.3,1.6,12.8,9.1
"19101",-0.070058778127412,0.307288629737609,0.00699688662782427,-0.0501518438177874,4.2,0.223557412721384,103.336678222741,108.120926188919,0.260713326407058,0.4955,35.8,38.3,5.1,13.1,13.2
"19103",0.167876407756605,0.227653891546059,0.0149342821149416,-0.0461425947343357,3.7,0.111181301313578,100.7317272912,94.8278065013853,0.422882461989375,0.4913,37.6,17,5.7,7.6,17.2
"19105",0.000387634460703667,-0.0646537577945521,0.00145230256365969,-0.0520082389289392,4.5,0.208753891006316,95.9837314967787,102.118717746876,0.151195133973959,0.4051,36,35.6,0.8,12.4,9.5
"19107",-0.0454761678241842,-0.41871406168322,-0.00918987388669323,-0.0145157632116126,4.4,0.224288937056752,121.456431272689,114.79810111376,0.10675360366904,0.4553,32.9,39.3,0.5,16.4,12.3
"19109",-0.046001415428167,-0.0662414131501472,0.00287720764351995,-0.0353366987332127,3.3,0.200725421927194,173.918626405454,86.5215830966124,0.137009446472596,0.4168,31.1,42.6,1.1,16.9,11.3
"19111",-0.0643299314037142,-0.036587790813283,-0.00351557240355915,-0.0454638541879991,5.9,0.267027021027674,80.2458919813451,121.809664249327,0.203059583141799,0.4201,35.5,34.8,0.5,15.2,12.4
"19113",0.0902966490867601,0.023429765702343,0.00660393015359984,-0.0525914774647455,5,0.158716071982514,88.2036392912681,88.4094320589769,0.325208759871058,0.4378,39.1,26.1,2.4,10,9.4
"19115",-0.0483006937736015,-0.176448170731707,0.00491703224510154,-0.0161720277234761,4.3,0.208688008045458,116.219283556688,117.674291939865,0.36031303628987,0.431,36.7,32,8.7,11.8,9.1
"19117",-0.0296695886716116,-0.114206128133705,0.013335286021122,-0.00793350963354744,3.1,0.245284822404306,75.6230070707319,129.851304050542,0.106888024884945,0.4493,32.4,38.7,3.2,17.9,14.4
"19119",0.0304809601934202,0.07885657959586,0.0102632417466444,-0.0250069463739928,2.3,0.127531176785134,148.274688832317,88.3798543460134,0.121615367960462,0.3599,33.6,34.1,1.1,10.9,4.7
"19121",0.0554244530901205,-0.034594914251922,0.00791057494778058,-0.0162139689578714,4.5,0.165609903412319,104.377942302591,114.771342196872,0.12080082705177,0.4245,37.5,29.8,0.4,9.9,5.8
"19123",-0.00853402439569273,-0.133249528598366,0.00104431610739275,-0.0200356188780053,3.7,0.212784809811739,95.0829887426682,110.967631429554,0.164495762659371,0.4326,35,31.1,0.9,14,12.7
"19125",0.00315230117986132,-0.0206113537117903,0.00744231487409119,-0.0319340715941282,3.1,0.177496978747591,90.4006342572208,111.543276542762,0.14235771017904,0.4273,35.2,30.1,0.8,14.6,7.3
"19127",-0.013358590828577,-0.013478634929739,-0.0101790206052108,-0.0392287550583195,6.5,0.244116518582416,83.4103275122488,102.529413260819,0.477567537190937,0.4047,34.5,31.8,12.2,11.2,11.6
"19129",-0.0381831462912544,-0.0650375939849624,-0.00717972942625478,-0.0301412332070272,3.5,0.194009476624166,126.741485387286,138.409562593676,0.15072037893655,0.4131,35.7,32.6,0.7,14.4,6.9
